date,close,high,low,open,volume,return,vol_20d,ret_next_5d,vol_next_5d,min_ret_next_20d
2024-12-12,6051.25,6079.68017578125,6051.25,6074.2900390625,3678010000,-0.005414022527810203,,-0.030435021173311316,0.20751543366792566,-0.02949284635160343
2024-12-13,6051.08984375,6078.580078125,6035.77001953125,6068.169921875,3584960000,-2.6466639124200775e-05,,-0.019870758689518042,0.2121658609550675,-0.02949284635160343
2024-12-16,6074.080078125,6085.18994140625,6059.14013671875,6063.7900390625,4391100000,0.0037993543260221863,,-0.016465086501974757,0.24356018544698485,-0.02949284635160343
2024-12-17,6050.60986328125,6057.68017578125,6035.18994140625,6052.5498046875,4544500000,-0.003863994965801476,,-0.0017469022887913743,0.251640825026805,-0.02949284635160343
2024-12-18,5872.16015625,6070.669921875,5867.7900390625,6047.64990234375,5246960000,-0.02949284635160343,,0.02817186232972979,0.27073978737273463,-0.02949284635160343
2024-12-19,5867.080078125,5935.52001953125,5866.06982421875,5912.7099609375,4896880000,-0.0008651123249070469,,0.01768507745647807,0.09327498480972952,-0.01541164380306681
2024-12-20,5930.85009765625,5982.06005859375,5832.2998046875,5842.0,8223220000,0.010869123768910471,,-0.004031488885454904,0.14905413953597277,-0.01541164380306681
2024-12-23,5974.06982421875,5978.25,5902.56982421875,5940.25,3593280000,0.007287273468533639,,-0.015473528787946278,0.16052780291109695,-0.01541164380306681
2024-12-24,6040.0400390625,6040.10009765625,5981.43994140625,5984.6298828125,1757720000,0.01104275925539211,0.1392660070675416,-0.028392234698102703,0.14413562581385161,-0.01541164380306681
2024-12-26,6037.58984375,6049.75,6007.3701171875,6024.97021484375,2904530000,-0.00040565878647391695,0.13789580184164682,-0.01575456951662857,0.07769357443778585,-0.01541164380306681
2024-12-27,5970.83984375,6006.169921875,5932.9501953125,6006.169921875,3159610000,-0.011055736101235558,0.14297655237822787,0.0007603685882233702,0.1525966433741436,-0.01541164380306681
2024-12-30,5906.93994140625,5940.7900390625,5869.16015625,5920.669921875,3433250000,-0.010701995701766776,0.1458899261771316,0.00035379465014551137,0.14352987034296963,-0.01541164380306681
2024-12-31,5881.6298828125,5929.740234375,5868.85986328125,5919.740234375,3128350000,-0.004284800394927402,0.14573081235287988,0.006226185244078808,0.14546574630505651,-0.01541164380306681
2025-01-02,5868.5498046875,5935.08984375,5829.52978515625,5903.259765625,3621680000,-0.0022238866412221947,0.14560244870564512,-0.007073257790509713,0.14017745677301555,-0.01541164380306681
2025-01-03,5942.47021484375,5949.33984375,5888.66015625,5891.06982421875,3667340000,0.01259602672149196,0.15181321642052872,-0.017879769886704255,0.18500352214570856,-0.01541164380306681
2025-01-06,5975.3798828125,6021.0400390625,5960.009765625,5982.81005859375,4940120000,0.005538045085450305,0.15361577596750967,-0.022169256040696972,0.1447840913263262,-0.01541164380306681
2025-01-07,5909.02978515625,6000.68017578125,5890.68017578125,5993.259765625,4517330000,-0.01110391288210788,0.15730738909578537,0.006918288209757151,0.12998229153737137,-0.01541164380306681
2025-01-08,5918.25,5927.89013671875,5874.77978515625,5910.66015625,4441740000,0.001560360190925314,0.15664200350837124,0.003225589278925467,0.1892977762836881,-0.01541164380306681
2025-01-10,5827.0400390625,5890.35009765625,5807.77978515625,5890.35009765625,4751930000,-0.01541164380306681,0.1646572897175858,0.029109138782370536,0.19093547102450067,-0.01541164380306681
2025-01-13,5836.22021484375,5838.60986328125,5773.31005859375,5782.02001953125,4421200000,0.0015754440882007614,0.16104234709406148,0.036499654175052854,0.1319228115880208,-0.014580715690809543
2025-01-14,5842.91015625,5871.919921875,5805.419921875,5859.27001953125,4142280000,0.0011462798112440442,0.16089705335992474,0.041667585916425054,0.12727232085922008,-0.014580715690809543
2025-01-15,5949.91015625,5960.60986328125,5905.2099609375,5905.2099609375,4544570000,0.018312792279639112,0.17589840483690078,0.028370143456735386,0.1167615907648258,-0.014580715690809543
2025-01-16,5937.33984375,5964.68994140625,5930.72021484375,5963.60986328125,4285810000,-0.0021126894641922966,0.17510524628325547,0.027605020924906576,0.0749531452097245,-0.014580715690809543
2025-01-17,5996.66015625,6014.9599609375,5978.43994140625,5995.39990234375,4366830000,0.009991058969353706,0.17904548099753975,0.0026047213781108525,0.07980660785387794,-0.014580715690809543
2025-01-21,6049.240234375,6051.509765625,6006.8798828125,6014.1201171875,4702920000,0.008768227105582893,0.1447834312516512,0.0030516164381437783,0.15101413639527403,-0.014580715690809543
2025-01-22,6086.3701171875,6100.81005859375,6076.1298828125,6081.39013671875,4323040000,0.006137941522227575,0.14538217608763707,-0.007732040228847659,0.15258007483043629,-0.014580715690809543
2025-01-23,6118.7099609375,6118.72998046875,6074.669921875,6076.31982421875,4432250000,0.00531348622041139,0.14212527005162953,-0.007769618002160694,0.14728725094655343,-0.014580715690809543
2025-01-24,6101.240234375,6128.18017578125,6088.740234375,6121.43017578125,4214250000,-0.002855132319398823,0.14129831684259694,-0.00995050954996024,0.1471762301315823,-0.01706412670256352
2025-01-27,6012.27978515625,6017.169921875,5962.919921875,5969.0400390625,5198750000,-0.014580715690809543,0.1465399717903577,-0.00294563153584837,0.14923289240930712,-0.01706412670256352
2025-01-28,6067.7001953125,6074.5400390625,5994.6298828125,6026.97021484375,4473640000,0.009217869449967608,0.15028566477209224,-0.004914598866146536,0.11677157112647722,-0.01706412670256352
2025-01-29,6039.31005859375,6062.830078125,6012.9599609375,6057.7001953125,4115310000,-0.004678895760321544,0.1455291810298824,0.003670936193026275,0.10666932036171642,-0.01706412670256352
2025-01-30,6071.169921875,6086.64013671875,6027.4599609375,6050.75,4634620000,0.005275414405311762,0.14000317235803958,0.0020424238661269634,0.10525469903160944,-0.01706412670256352
2025-01-31,6040.52978515625,6120.91015625,6030.93017578125,6096.7900390625,4843770000,-0.005046825754019935,0.14043966345485442,-0.002406999269663257,0.10140376112709026,-0.01706412670256352
2025-02-03,5994.56982421875,6022.1298828125,5923.93017578125,5969.64990234375,4797210000,-0.007608597684666707,0.1435343627233492,0.011989203444947139,0.11963322071298363,-0.0175967394669998
2025-02-04,6037.8798828125,6042.47998046875,5990.8701171875,5998.14013671875,4410160000,0.007224881828679752,0.1390249739778503,0.0050713359294647375,0.1083877020049122,-0.0175967394669998
2025-02-05,6061.47998046875,6062.85986328125,6007.06005859375,6020.4501953125,4756250000,0.003908672930614365,0.13841258606646623,-0.0015688850999495685,0.09977903127382168,-0.0175967394669998
2025-02-06,6083.56982421875,6084.02978515625,6046.830078125,6072.22021484375,4847120000,0.003644298722618622,0.13137946705272782,0.0051778809005524895,0.09882133604406558,-0.017819007085749905
2025-02-07,6025.990234375,6101.27978515625,6019.9599609375,6083.1298828125,4766900000,-0.009464770111542897,0.13700839858789882,0.014709557266100237,0.12431018427240392,-0.017819007085749905
2025-02-10,6066.43994140625,6073.3798828125,6044.83984375,6046.39990234375,4458760000,0.006712541085862833,0.12386953825255902,0.010408103818483339,0.08629001111593958,-0.0269730913054258
2025-02-11,6068.5,6076.27978515625,6042.33984375,6049.31982421875,4324880000,0.00033958278885926063,0.12400915230015397,0.012465996925723033,0.07958292023170885,-0.0269730913054258
2025-02-12,6051.97021484375,6063.0,6003.0,6025.080078125,4627960000,-0.0027238667143857365,0.12511121672633585,0.010831151238438919,0.07807107164010549,-0.0269730913054258
2025-02-13,6115.06982421875,6116.91015625,6050.9501953125,6060.58984375,4763800000,0.010426292122230674,0.11392837191531685,-0.01667028248843805,0.0853450575731176,-0.0269730913054258
2025-02-14,6114.6298828125,6127.47021484375,6107.6201171875,6115.52001953125,4335190000,-7.194380749464546e-05,0.11332385200234127,-0.021486154571970673,0.12949394127690597,-0.0269730913054258
2025-02-18,6129.580078125,6129.6298828125,6099.509765625,6121.60009765625,4684980000,0.0024449877750611915,0.10890098014386623,-0.028440786465477874,0.12636152374893542,-0.0269730913054258
2025-02-19,6144.14990234375,6147.43017578125,6111.14990234375,6117.759765625,4562330000,0.0023769693899173827,0.10524883070639074,-0.030612834442442782,0.11163504929533767,-0.0269730913054258
2025-02-20,6117.52001953125,6134.5,6084.58984375,6134.5,4813690000,-0.0043341850761716705,0.10476727521485124,-0.04183888152312287,0.10210420497851497,-0.0269730913054258
2025-02-21,6013.1298828125,6114.81982421875,6008.56005859375,6114.10009765625,5434560000,-0.01706412670256352,0.11956378764334798,-0.009750310396601236,0.12017086656591043,-0.0269730913054258
2025-02-24,5983.25,6043.64990234375,5977.830078125,6026.68994140625,4990120000,-0.00496910650440241,0.12026905830952937,-0.022317266561860172,0.18298942871798585,-0.0269730913054258
2025-02-25,5955.25,5992.64990234375,5908.490234375,5982.72998046875,5374690000,-0.004679730915472358,0.11008868534051332,-0.029738482457705384,0.21540097322682472,-0.0269730913054258
2025-02-26,5956.06005859375,6009.81982421875,5932.68994140625,5970.8701171875,4869580000,0.00013602428004699796,0.1040617595687688,-0.019044498320258896,0.2225128112107986,-0.0269730913054258
2025-02-27,5861.56982421875,5993.68994140625,5858.77978515625,5981.8798828125,5057680000,-0.015864553655509872,0.1162941965267344,-0.020992636508241236,0.25313432638617595,-0.0269730913054258
2025-02-28,5954.5,5959.39990234375,5837.66015625,5856.740234375,6441140000,0.01585414463498891,0.1297165897019673,-0.03095134850743131,0.2593379418310411,-0.0269730913054258
2025-03-03,5849.72021484375,5986.08984375,5810.91015625,5968.330078125,5613850000,-0.0175967394669998,0.14205192582847462,-0.04020023994537003,0.21592005955334148,-0.0269730913054258
2025-03-04,5778.14990234375,5865.080078125,5732.58984375,5811.97998046875,6138110000,-0.012234826602200433,0.14556788511261756,-0.035665408756773376,0.25401516759219583,-0.0269730913054258
2025-03-05,5842.6298828125,5860.58984375,5742.35009765625,5781.35986328125,5285970000,0.011159277893187936,0.14942086800682797,-0.04164735453135815,0.251340450256206,-0.0269730913054258
2025-03-06,5738.52001953125,5812.080078125,5711.64013671875,5785.8701171875,5165080000,-0.017819007085749905,0.15842970887741148,-0.037814628033261743,0.22515709452776636,-0.0269730913054258
2025-03-07,5770.2001953125,5783.009765625,5666.2900390625,5726.009765625,5705140000,0.00552061780274804,0.15956009586032252,-0.022747954917210822,0.216349013023531,-0.04839563335990149
2025-03-10,5614.56005859375,5705.3701171875,5564.02001953125,5705.3701171875,6409370000,-0.0269730913054258,0.18031496217968543,0.010786251809891345,0.29213254778016917,-0.05974960534553109
2025-03-11,5572.06982421875,5636.2998046875,5528.41015625,5603.64990234375,6221240000,-0.007567865323653167,0.17671031042389124,0.007643538823963292,0.21632926068906244,-0.05974960534553109
2025-03-12,5599.2998046875,5642.18994140625,5546.08984375,5624.83984375,5219830000,0.004886869929446425,0.17897621943386421,0.013571381605854471,0.22601866356482886,-0.05974960534553109
2025-03-13,5521.52001953125,5597.77978515625,5504.64990234375,5594.4501953125,5018980000,-0.013890984206835322,0.18231611441849405,0.025603478152290027,0.23513915863823154,-0.05974960534553109
2025-03-14,5638.93994140625,5645.27001953125,5563.85009765625,5563.85009765625,4863180000,0.021265869083087807,0.1975226307605041,0.005075442811040665,0.19389968130703653,-0.05974960534553109
2025-03-17,5675.1201171875,5703.52001953125,5631.1201171875,5635.60009765625,5031770000,0.006416130719105961,0.20054088375700058,0.016290352472233982,0.13073974079091497,-0.05974960534553109
2025-03-18,5614.66015625,5654.52978515625,5597.759765625,5654.52978515625,4666270000,-0.010653512117636543,0.20065358594798005,0.028851211219512507,0.17622600178735612,-0.05974960534553109
2025-03-19,5675.2900390625,5715.330078125,5622.2001953125,5632.3701171875,4660090000,0.010798495567894584,0.20651251171372517,0.0065036599003664985,0.13082227462976898,-0.05974960534553109
2025-03-20,5662.89013671875,5711.14990234375,5632.330078125,5646.919921875,4678420000,-0.0021848931523151816,0.20659079755575485,0.005371801525470898,0.16550733033547643,-0.05974960534553109
2025-03-21,5667.56005859375,5670.83984375,5603.10009765625,5630.72998046875,9367460000,0.0008246534476661349,0.20100979333575672,-0.015283493477260546,0.1671962426094125,-0.05974960534553109
2025-03-24,5767.56982421875,5775.14013671875,5718.080078125,5718.080078125,4517990000,0.017646000146633645,0.21352995311657866,-0.026999192260943827,0.22364840232132696,-0.05974960534553109
2025-03-25,5776.64990234375,5786.9501953125,5760.419921875,5775.9599609375,4467340000,0.0015743334544251475,0.2135450271825857,-0.02485525011075118,0.16098542414885933,-0.05974960534553109
2025-03-26,5712.2001953125,5783.6201171875,5694.41015625,5771.66015625,4183140000,-0.011156934922627149,0.21618905053278098,-0.007217880861840942,0.16764854885869496,-0.05974960534553109
2025-03-27,5693.31005859375,5732.27978515625,5670.93994140625,5695.64013671875,4403460000,-0.003306980860763864,0.21001475763461105,-0.05212961107124514,0.17406780949120673,-0.05974960534553109
2025-03-28,5580.93994140625,5685.89013671875,5572.419921875,5679.2001953125,4513330000,-0.01973722070834405,0.209293872619843,-0.09081980250687571,0.3789462627935404,-0.05974960534553109
2025-03-31,5611.85009765625,5627.56005859375,5488.72998046875,5527.91015625,5257250000,0.005538521570653376,0.2041641526414393,-0.09793563407650296,0.5208442832557836,-0.05974960534553109
2025-04-01,5633.06982421875,5650.56982421875,5558.52001953125,5597.52978515625,4434500000,0.0037812354559083605,0.20140656398179393,-0.11544323521281574,0.5006427761122885,-0.05974960534553109
2025-04-02,5670.97021484375,5695.31005859375,5571.47998046875,5580.759765625,4243830000,0.006728194715792668,0.1983935469307942,-0.03774844592547344,0.4597957981691625,-0.05974960534553109
2025-04-03,5396.52001953125,5499.52978515625,5390.830078125,5492.740234375,7210470000,-0.04839563335990149,0.25385976144411815,-0.02380612216368816,0.9729488766182961,-0.05974960534553109
2025-04-04,5074.080078125,5292.14013671875,5069.89990234375,5292.14013671875,8853500000,-0.05974960534553109,0.3216633801627156,0.05701127705953479,0.9396344741645789,-0.05974960534553109
2025-04-07,5062.25,5246.56982421875,4835.0400390625,4953.7900390625,8691980000,-0.0023314724921273955,0.31232182277967147,0.06789870410267174,0.7975492367317512,-0.03460757958472693
2025-04-08,4982.77001953125,5267.47021484375,4910.419921875,5193.56982421875,7408140000,-0.015700524562941354,0.3145432954489684,0.08305819085749899,0.7891093785653528,-0.03460757958472693
2025-04-09,5456.89990234375,5481.33984375,4948.43017578125,4965.27978515625,9489600000,0.09515387644904849,0.47559768054315477,-0.033205613127230804,0.7615333819182541,-0.03460757958472693
2025-04-10,5268.0498046875,5353.14990234375,5115.27001953125,5353.14990234375,6677140000,-0.03460757958472693,0.4886274767957918,0.002780989392310529,0.3440869329620241,-0.03460757958472693
2025-04-11,5363.35986328125,5381.4599609375,5220.77001953125,5255.56005859375,5602550000,0.018092095201708958,0.48675766038023727,-0.03825207951704279,0.2374870761637382,-0.023567493023827546
2025-04-14,5405.97021484375,5459.4599609375,5358.02001953125,5441.9599609375,5031440000,0.007944712390868913,0.4871409357642027,-0.021866648264943667,0.22867293862136504,-0.023567493023827546
2025-04-15,5396.6298828125,5450.41015625,5386.43994140625,5411.990234375,4317110000,-0.0017277808903947145,0.48606398869110384,-0.003848701871773663,0.31776659086326553,-0.023567493023827546
2025-04-16,5275.7001953125,5367.240234375,5220.7900390625,5335.75,4607750000,-0.0224083715440897,0.489165624346137,0.03962882962995318,0.3519473344212138,-0.023567493023827546
2025-04-17,5282.7001953125,5328.31005859375,5255.580078125,5305.4501953125,4714880000,0.0013268380955802073,0.4894211518597239,0.04590640328977713,0.3134290159350734,-0.023567493023827546
2025-04-21,5158.2001953125,5232.93994140625,5101.6298828125,5232.93994140625,4226340000,-0.023567493023827546,0.49450838130728525,0.07183703436408617,0.3082651126733605,-0.023567493023827546
2025-04-22,5287.759765625,5309.60986328125,5207.669921875,5207.669921875,4666950000,0.025117204723895226,0.4995801543062632,0.05164196646662966,0.15719689921836463,-0.007693239651855532
2025-04-23,5375.85986328125,5469.68994140625,5356.169921875,5395.919921875,5371390000,0.01666113847096007,0.5046064780450503,0.03593847314215082,0.12838449896413381,-0.007693239651855532
2025-04-24,5484.77001953125,5489.39990234375,5371.9599609375,5381.3798828125,4697710000,0.020259113708281262,0.5102584057861573,0.02176392387692161,0.12505318452887504,-0.01613513066101424
2025-04-25,5525.2099609375,5528.10986328125,5455.85986328125,5489.72998046875,4236580000,0.007373133469998461,0.5111771732617799,0.02922241183212959,0.04830577441144171,-0.01613513066101424
2025-04-28,5528.75,5553.66015625,5468.64013671875,5529.22021484375,4257880000,0.0006407067039131409,0.5063720908143671,0.02199952662220217,0.08881680462989813,-0.01613513066101424
2025-04-29,5560.830078125,5571.9501953125,5505.7001953125,5508.8701171875,4747150000,0.005802410694099036,0.5064111931668674,0.008286546698534902,0.12218723631849143,-0.01613513066101424
2025-04-30,5569.06005859375,5581.83984375,5433.240234375,5499.43994140625,5449490000,0.00147999135976562,0.5062503331381095,0.011172392810971266,0.14730739111441346,-0.01613513066101424
2025-05-01,5604.14013671875,5658.91015625,5597.35009765625,5625.14013671875,4935270000,0.006299102138585644,0.5061759094397204,0.010670647633467922,0.1484556964461152,-0.01613513066101424
2025-05-02,5686.669921875,5700.7001953125,5642.27978515625,5645.8798828125,4854380000,0.01472657412963474,0.47495239268470013,-0.004705700522912859,0.14763977672620854,-0.01613513066101424
2025-05-05,5650.3798828125,5683.3798828125,5634.47998046875,5655.31982421875,4358260000,-0.006381597588933863,0.4154262865454423,0.034300359022459315,0.09676904755883754,-0.01613513066101424
2025-05-06,5606.91015625,5649.580078125,5586.0400390625,5605.8701171875,4717260000,-0.007693239651855532,0.41723448135344654,0.04987410902701672,0.24296218537707764,-0.01613513066101424
2025-05-07,5631.27978515625,5654.72998046875,5578.64013671875,5614.18017578125,4987440000,0.00434635623313584,0.40976411657709705,0.04640158240006542,0.20708437791895493,-0.01613513066101424
2025-05-08,5663.93994140625,5720.10009765625,5635.3798828125,5663.60009765625,5627400000,0.005799775094835535,0.24132685842390922,0.04466682856672155,0.2138762442515845,-0.01613513066101424
2025-05-09,5659.91015625,5691.68994140625,5644.14990234375,5679.64990234375,4645090000,-0.0007114809122162891,0.1995578015234502,0.052734004307985805,0.2158568593109609,-0.01613513066101424
2025-05-12,5844.18994140625,5845.3701171875,5786.080078125,5807.2001953125,6014580000,0.032558782749008364,0.2190779681820107,0.020432285303387587,0.20074423339336311,-0.01613513066101424
2025-05-13,5886.5498046875,5906.64013671875,5845.02001953125,5854.14990234375,5516290000,0.0072482009835321826,0.21894208068021337,0.009158192496234507,0.04905477047832255,-0.01613513066101424
2025-05-14,5892.580078125,5906.5498046875,5872.10986328125,5896.740234375,5233450000,0.001024415597859818,0.21814402811850606,-0.008140782850254324,0.06460444477946282,-0.01613513066101424
2025-05-15,5916.93017578125,5924.2099609375,5865.16015625,5869.81982421875,4991290000,0.004132332074135769,0.19370496259508316,-0.01266204060729137,0.1440804972963086,-0.01613513066101424
2025-05-16,5958.3798828125,5958.6201171875,5907.35986328125,5929.08984375,4850850000,0.007005272294898557,0.19300461303128313,-0.026107777894873285,0.13604751335733448,-0.01613513066101424
2025-05-19,5963.60009765625,5968.60986328125,5895.68994140625,5902.8798828125,4144010000,0.0008761131291423752,0.15980886318729726,-0.007052796616976331,0.10740460800475396,-0.01613513066101424
2025-05-20,5940.4599609375,5953.06005859375,5909.259765625,5944.66015625,4416850000,-0.0038802294486252054,0.14983455636067317,-0.00873840688959171,0.2144773721955497,-0.01613513066101424
2025-05-21,5844.60986328125,5938.3701171875,5830.91015625,5910.18017578125,5254250000,-0.01613513066101424,0.16316325937881354,0.011559378670969345,0.2160682574956862,-0.01613513066101424
2025-05-22,5842.009765625,5878.080078125,5825.81982421875,5841.259765625,5157050000,-0.00044487103794299543,0.15239681916157635,0.011927432266761295,0.17449459178733998,-0.011296379879250695
2025-05-23,5802.81982421875,5829.509765625,5767.41015625,5781.89013671875,4662820000,-0.006708297825321674,0.15545308912786138,0.02294059116430036,0.17414647132843025,-0.011296379879250695
2025-05-27,5921.5400390625,5924.330078125,5854.06982421875,5854.06982421875,5366380000,0.0204590558452733,0.16774227575086792,0.008246178832344908,0.154209700307261,-0.011296379879250695
2025-05-28,5888.5498046875,5939.919921875,5881.8798828125,5925.5400390625,4665050000,-0.005571225417268844,0.17049867888785064,0.013969526731482773,0.07272696308386419,-0.011296379879250695
2025-05-29,5912.169921875,5943.1298828125,5873.7998046875,5939.9599609375,4569750000,0.004011194261904327,0.17045157662622717,0.0045888198700310134,0.04192214490705124,-0.011296379879250695
2025-05-30,5911.68994140625,5922.14013671875,5843.66015625,5903.669921875,6378540000,-8.118516130162234e-05,0.1703421159710175,0.014999081946761805,0.06831054661738371,-0.011296379879250695
2025-06-02,5935.93994140625,5937.39990234375,5861.43017578125,5896.68017578125,4832240000,0.0041020419271569075,0.16449155572587415,0.011782454353755023,0.0936268877617888,-0.011296379879250695
2025-06-03,5970.3701171875,5981.35009765625,5929.0,5938.56005859375,5026680000,0.005800290454605506,0.16172487554904338,0.011463266106271242,0.09398305810086584,-0.011296379879250695
2025-06-04,5970.81005859375,5990.47998046875,5966.10986328125,5978.93994140625,4767050000,7.36874595066439e-05,0.15732675622482992,0.008613601048525599,0.09327553118312679,-0.011296379879250695
2025-06-05,5939.2998046875,5999.7001953125,5921.2001953125,5985.669921875,5091850000,-0.005277383403094138,0.16007753918756648,0.017840480262315328,0.09944538781681268,-0.011296379879250695
2025-06-06,6000.35986328125,6016.8701171875,5978.6298828125,5987.06005859375,4355710000,0.010280683010067904,0.16200179432521705,-0.003898040945949144,0.07762412628372412,-0.011296379879250695
2025-06-09,6005.8798828125,6021.31005859375,5994.18017578125,6004.6298828125,4642360000,0.0009199480792858594,0.16161738123199196,0.0045338869574591545,0.1058208276737039,-0.011296379879250695
2025-06-10,6038.81005859375,6043.009765625,6000.27978515625,6009.91015625,4882880000,0.00548298940767844,0.11891853627065721,-0.009288227847169872,0.12889040522540793,-0.011296379879250695
2025-06-11,6022.240234375,6059.39990234375,6002.31982421875,6049.3798828125,5111550000,-0.002743888954607865,0.11798312139901111,-0.006869556108266672,0.13537247365361713,-0.011296379879250695
2025-06-12,6045.259765625,6045.43017578125,6003.8798828125,6009.89990234375,4669500000,0.0038224199557175265,0.11835594664158064,-0.012806715488924203,0.13544660571004388,-0.011296379879250695
2025-06-13,5976.97021484375,6026.16015625,5963.2099609375,6000.56005859375,5258910000,-0.011296379879250695,0.12590017073056614,0.008064237447853895,0.1274789517457195,-0.011296379879250695
2025-06-16,6033.10986328125,6050.830078125,6004.0,6004.0,5111710000,0.009392659896159117,0.12779842318483067,0.009791022182359832,0.12342213838277448,-0.008352184790166306
2025-06-17,5982.72021484375,6023.25,5974.7998046875,6012.14990234375,4955700000,-0.008352184790166306,0.13172368982866176,0.018292672476095007,0.13066940111491143,-0.008352184790166306
2025-06-18,5980.8701171875,6018.25,5971.89013671875,5987.93017578125,5106470000,-0.0003092402101070313,0.13086632601293802,0.026777023945649736,0.09859521644733005,-0.007862297279128794
2025-06-20,5967.83984375,6018.2001953125,5952.56005859375,5999.669921875,7451500000,-0.002178658486505891,0.11605761258689695,0.034389324419234146,0.09521124275251601,-0.007862297279128794
2025-06-23,6025.169921875,6028.77001953125,5943.22998046875,5969.669921875,5597000000,0.009606504133156335,0.11974426862034014,0.029838208012157308,0.06957061833451043,-0.007862297279128794
2025-06-24,6092.18017578125,6101.759765625,6059.25,6061.2099609375,5443690000,0.01112172017970181,0.12011755258827377,0.017371382130893398,0.06526664185188305,-0.007862297279128794
2025-06-25,6092.16015625,6108.509765625,6080.08984375,6104.22998046875,5171110000,-3.2861029504172024e-06,0.09967915499544154,0.02220226687347271,0.061353991290267834,-0.007862297279128794
2025-06-26,6141.02001953125,6146.52001953125,6107.27001953125,6112.08984375,5308140000,0.008020121275230219,0.09866968596082168,0.022525586577644585,0.05320532414008647,-0.007862297279128794
2025-06-27,6173.06982421875,6187.68017578125,6132.35009765625,6150.7001953125,7889350000,0.005218970885222163,0.09906911430727876,0.009219101333784563,0.05459963016115155,-0.007862297279128794
2025-06-30,6204.9501953125,6215.080078125,6174.97021484375,6193.35986328125,5782900000,0.005164427424532603,0.0992308483146047,0.003315066772701769,0.1018366652704905,-0.007862297279128794
2025-07-01,6198.009765625,6210.77978515625,6177.97021484375,6187.25,6275310000,-0.001118531087121899,0.0998013892247538,0.010527572957675035,0.09828699711223919,-0.007862297279128794
2025-07-02,6227.419921875,6227.60009765625,6188.2900390625,6193.8798828125,5645710000,0.004745096791088033,0.09936321241409328,0.00851717721430445,0.10312170742027203,-0.007862297279128794
2025-07-03,6279.35009765625,6284.64990234375,6246.4599609375,6246.4599609375,3378110000,0.008338955206607324,0.10140662919152262,-0.0031213576805608767,0.10085976400951897,-0.007862297279128794
2025-07-07,6229.97998046875,6262.06982421875,6201.0,6259.0400390625,5236740000,-0.007862297279128794,0.10442049082473107,0.0061926488120267464,0.08534331748107361,-0.015992133140148468
2025-07-08,6225.52001953125,6242.7001953125,6217.75,6234.02978515625,5739030000,-0.0007158868810946961,0.10065858924010045,0.002929834943350418,0.056104634911982205,-0.015992133140148468
2025-07-09,6263.259765625,6269.16015625,6231.43017578125,6243.330078125,4813340000,0.0060621034026635545,0.10166969955906496,7.03195626527986e-05,0.06690070926461601,-0.015992133140148468
2025-07-10,6280.4599609375,6290.22021484375,6251.43994140625,6266.7998046875,5367350000,0.0027462050044453346,0.10093038916428516,0.0026908701669721147,0.053976892404681134,-0.015992133140148468
2025-07-11,6259.75,6269.43994140625,6237.60009765625,6255.68017578125,4656210000,-0.0032975229626984737,0.10129275942056576,0.005917175456288115,0.06453275620543004,-0.015992133140148468
2025-07-14,6268.56005859375,6273.31005859375,6239.22021484375,6255.14990234375,4722250000,0.001407413809457303,0.10106481569854493,0.005908859246186893,0.05595046554106016,-0.015992133140148468
2025-07-15,6243.759765625,6302.0400390625,6241.68017578125,6295.2900390625,5133670000,-0.003956298214731202,0.09130328888583816,0.010548187956412658,0.05594842871885033,-0.015992133140148468
